split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.670443143041782,0.689548987144543,0.610104967474867,0.7300003695081846,0.49014751007430957,0.5889051181923868,0.7300003695081846,0.6519056261343013,0.2267706689757425
