split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.6642657848807172,0.688274729207776,0.6118790656416322,0.6112773897941839,0.612481052903989,0.6121369102682701,0.6112773897941839,0.6117068480993936,0.22375858208365068
