split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.6702861242619564,0.7025207079824876,0.6186058545239503,0.49894690167387207,0.7383267403600873,0.6560905689713814,0.49894690167387207,0.5668289816136345,0.24437489215572564
