split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.6593542992760868,0.680041278365935,0.6099386457717327,0.570742341942874,0.6491552367924877,0.6194257298684632,0.570742341942874,0.5940883478528434,0.22057574429641066
