split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.6805889110494077,0.6984367792434485,0.6203245121230041,0.44791782137974356,0.7928204369847314,0.6838542254315695,0.44791782137974356,0.5412936212016344,0.2564697567647342
