split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.6914467025726332,0.7181229280879455,0.6317452690715553,0.5855965709640468,0.6779178527856853,0.6452768729641694,0.5855965709640468,0.6139898882281154,0.2646429610882754
