split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.6922942764001847,0.7227626490230867,0.6301374926079243,0.5531907031740753,0.7071241081001146,0.6539553575328703,0.5531907031740753,0.5993674433501481,0.26345206487602985
