split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.680123848340601,0.6995715832675993,0.6201766706091071,0.6323763071352031,0.6079707198047987,0.6174327152031172,0.6323763071352031,0.6248151731439733,0.2404189957060705
