split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.6851629617361413,0.7027873002374079,0.6087374334713187,0.3138233011861213,0.903804207179563,0.7654799459215863,0.3138233011861213,0.44514911683002256,0.2695216473948162
