scope,node_size,graph_count,graph_sim,relative_density,deg_dist_mmd,cc_mmd,laplacian_eigen_mmd
node_size,20,50,0.4612583750444095,0.9223076066046884,0.050180945668241606,0.03571544028735629,0.09368671714957766
node_size,40,50,0.4157060048387373,1.0735473589637268,0.031131268637434983,0.040320013980917446,0.05244171245993612
node_size,60,50,0.3880722705065025,1.2396130523609603,0.0364033377287849,0.0574349356409094,0.0405524253449856
node_size,80,50,0.35733868160917753,1.4300466618644656,0.06521636602929859,0.08929343861511829,0.05414688177931759
node_size,100,50,0.34621004736772093,1.5101931348994193,0.08395420489011629,0.11454631808809146,0.05818736437024352
node_size,120,50,0.2846714075289084,1.9512269138336338,0.12761006752266835,0.16563650392573503,0.07879064723146256
node_size,140,50,0.2584701777440117,2.042119121610645,0.14204434541044297,0.18738327923519305,0.08673277078196495
node_size,160,50,0.2896759065162453,2.00688170598908,0.11720940357177456,0.16125746585136214,0.07582047221888044
node_size,180,50,0.2554764678738081,2.1186725277738447,0.1299727297073645,0.1877142577766373,0.08468953234923071
node_size,200,50,0.2277945627396392,2.312215656445154,0.1631790572626577,0.23679435444198305,0.10491327462770061
summary,all,500,0.32846739017691606,1.660682374034562,0.09469017264287845,0.12760960078433034,0.07299617983132997
