scope,node_size,graph_count,graph_sim,relative_density,deg_dist_mmd,cc_mmd,laplacian_eigen_mmd
node_size,20,50,0.3359303713898448,0.49029703991308643,9.122961151916302,8.681673206911439,8.677454071538275
node_size,40,50,0.279652965464443,0.5175347194783613,6.22093285185563,6.0470987091090915,12.392931236399225
node_size,60,50,0.2761137185380688,0.5841534383216618,10.140369972904265,5.308369823455195,18.133005727133117
node_size,80,50,0.2819465393977279,0.8163521913146334,18.510167655361847,8.142351257588189,16.853908897445802
node_size,100,50,0.25680531839808046,0.7046382239058556,20.29779766132887,7.499050752744375,22.91022780131456
node_size,120,50,0.22800312429847863,0.9074448660000453,21.843538011742858,13.051095740586112,26.492880822868766
node_size,140,50,0.2328756311731574,0.8790610736258327,14.161103941156727,10.763552616162842,27.97271663555792
node_size,160,50,0.23297222225698141,1.0097807529559177,18.437712623246796,10.071049538972813,15.902790205053622
node_size,180,50,0.2421698734227163,0.947608215157854,14.575729599909234,13.917055599639136,23.442497324871425
node_size,200,50,0.1900786086432148,1.0543328243572418,53.03262851428941,30.202358214892822,45.77462834642456
summary,all,500,0.2556548372982714,0.7911203345030489,18.634294198371194,11.368365546006203,21.855304106860725
