scope,node_size,graph_count,graph_sim,relative_density,deg_dist_mmd,cc_mmd,laplacian_eigen_mmd
node_size,20,50,0.4745558281677313,1.1481341217208776,0.057625235727371216,0.05110269310917759,0.07502685475020443
node_size,40,50,0.4248417589994083,1.3562394664392448,0.058349697557863234,0.06972783802158822,0.05335532937466003
node_size,60,50,0.38976979015615393,1.6110271253021489,0.08480492067793288,0.11290844227887065,0.054541674074058966
node_size,80,50,0.3490111924709525,1.8984807003176614,0.12080434600083567,0.14646795538079682,0.07078441771667188
node_size,100,50,0.337848313169808,2.0184247238850532,0.15233472850204643,0.17848761010088876,0.08219479893501469
node_size,120,50,0.2721682956459095,2.583620961878212,0.2127089602188761,0.22876602955888092,0.11617150269613963
node_size,140,50,0.2483720232980485,2.756067751800036,0.23468769776006848,0.26013550022013443,0.13054589683684958
node_size,160,50,0.2785390688777154,2.6684569933230593,0.19939829559173972,0.22289127672187314,0.11648980702783529
node_size,180,50,0.24598905822019718,2.876323155766747,0.2199687853640948,0.2421075047595962,0.1291553786626547
node_size,200,50,0.21657025774533348,3.1931983914450885,0.2565052658375093,0.2963236578359536,0.15297071155893716
summary,all,500,0.32376655867512577,2.210997339187813,0.1597187933238338,0.18089185079877604,0.09812363716330263
