scope,node_size,graph_count,graph_sim,relative_density,deg_dist_mmd,cc_mmd,laplacian_eigen_mmd
node_size,20,50,0.4785624592066848,1.8185461253999902,0.16059522715933428,0.1204797882512616,0.08453480749208309
node_size,40,50,0.42687596705009123,2.281810448130434,0.17585682523524082,0.15967315809925697,0.08876302101108724
node_size,60,50,0.3839897222855195,2.8440148044970375,0.22767345438869047,0.21892901445541169,0.10944022562745137
node_size,80,50,0.3356106658030735,3.5555156256249,0.24321983465953423,0.24036463426983,0.13166216539397158
node_size,100,50,0.3212653711886062,3.8330791615929996,0.2860761441345838,0.26966891021473116,0.1628298792013667
node_size,120,50,0.24465128458250812,4.83585433363926,0.370320418021455,0.336585227173561,0.2206877834598151
node_size,140,50,0.2200921045558956,5.346489654798015,0.3977093529691522,0.3792038149730024,0.2415581833577971
node_size,160,50,0.2506930210217488,5.071128415375592,0.3555562141257147,0.33119332413517877,0.21457417030149784
node_size,180,50,0.22138707458619777,5.545137879366713,0.3915343529693467,0.3553742638416675,0.23212491564212834
node_size,200,50,0.1871581796733647,6.514192025404754,0.42206538529594884,0.40318631297978413,0.27079150502685745
summary,all,500,0.307028584995369,4.164576847382969,0.3030607208959001,0.2814658448393685,0.17569666565140557
