Epoch,Epoch Time,Train Loss,Val Loss,Val auprc,Val auroc,Val f1,Val accuracy,Learning Rate
1,710.5048384652473,0.6591548664137501,0.5120735168457031,0.8460995616096421,0.8498148354518791,0.7805347923248824,0.7664041994750657,9.076281865518155e-05
2,693.5728773158044,0.477017953946012,0.4584110677242279,0.8921663389875426,0.8940552450484062,0.8111842105263158,0.8116797900262467,9.891363197887649e-05
3,695.3559448122978,0.4205152839605738,0.4097689688205719,0.9156958777160723,0.9167249594276128,0.8390020856730307,0.8353838582677166,9.41615222844648e-05
4,696.6915306006558,0.38461365503043377,0.39123567938804626,0.9255625138477009,0.9269226276072933,0.8452514198068234,0.8469078083989501,8.598794312921012e-05
5,698.4433614849113,0.3550033875387804,0.3862864673137665,0.9315538357600645,0.9321984322157486,0.8570620327338856,0.8549458661417323,7.502615570228941e-05
6,613.6239603441209,0.6814263382240345,0.4769222140312195,0.9358369773834583,0.9369926122212873,0.8638813470032825,0.8622457349081365,7.214634834153863e-05
7,606.7714252248406,0.6582054158574656,0.491004079580307,0.935193777703013,0.9372633784770765,0.8622586114212464,0.863394028871391,6.917201884632993e-05
8,607.3796069202945,0.6415846610147702,0.46872636675834656,0.9363494693791515,0.9378921996034641,0.862723999503373,0.8639681758530183,6.61158619736988e-05
9,606.1030655349605,0.627292592392156,0.46226513385772705,0.9363775237592882,0.9378651821794121,0.8660045587756431,0.86499343832021,6.299092172869678e-05
10,607.5612831139006,0.608999045310836,0.4327140152454376,0.9344270154762021,0.9377413736227531,0.8664601337029186,0.8656496062992126,5.981053569118005e-05
11,610.5132043301128,0.588403002133495,0.4263900816440582,0.937453160827072,0.9396470135873896,0.870066054454648,0.8677001312335958,5.660532307354474e-05
12,608.5801194882952,0.5663160059797137,0.4106709361076355,0.9349428185046476,0.9381302065598454,0.8699955380683893,0.8685613517060368,5.33550586052084e-05
13,601.1328384829685,0.5432754985203868,0.40400180220603943,0.9334462985529197,0.9369643132187288,0.8688531370197279,0.8699557086614174,5.0090475240814905e-05
14,604.6589186023921,0.5147281523990004,0.39151889085769653,0.9358687923604051,0.9376565136160316,0.868951194184839,0.87061187664042,4.6825506572019094e-05
15,603.426984693855,0.4923530950750175,0.39115431904792786,0.9344881365774127,0.9369651911504615,0.8697085857961337,0.870365813648294,4.357408783499625e-05
16,606.075215941295,0.4658598895135679,0.38911598920822144,0.9318696763437782,0.9356576043368886,0.869206245401782,0.868766404199475,4.035009643336081e-05
17,610.1125078061596,0.447114035016612,0.38881874084472656,0.9275340831381444,0.9334500332218113,0.8727799927509967,0.8704478346456693,3.716729270792043e-05
18,607.9678876968101,0.4239014713779876,0.3854690194129944,0.9277393237802809,0.9319117656407995,0.8734006458733597,0.8729904855643045,3.4039261206066776e-05
19,607.4096487769857,0.4019586336259779,0.38585084676742554,0.9255309809744271,0.9323813279326291,0.8726676235390609,0.8726624015748031,3.097935270147157e-05
20,609.2249591210857,0.384708869163143,0.38812515139579773,0.9205695994283842,0.9319331387374663,0.8750302541347318,0.8729494750656168,2.8016069904470017e-05
21,605.1570759019814,0.3724479722741403,0.39404311776161194,0.921700929139772,0.9301899396894536,0.8738635432877385,0.8736876640419947,2.5130714150252242e-05
