split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.6891117384294279,0.7203484157699872,0.6305994973388528,0.5863725381517201,0.6748493474804984,0.6434073953940966,0.5863725381517201,0.6135673826048292,0.2622487807407075
