split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.663411548048358,0.6800192594966135,0.6164621525724423,0.5911022429146806,0.6418351879921623,0.6228148724936734,0.5911022429146806,0.6065443239554106,0.2332370593558892
