split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.6605640646191006,0.6807843694581697,0.6060208456534595,0.6058086686620109,0.6062331324633073,0.6061894550025881,0.6058086686620109,0.6059990020144523,0.21204180851174734
