split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.680110611808549,0.6993636984972633,0.6194374630396215,0.6502974540886081,0.5885614995009057,0.6126079086605403,0.6502974540886081,0.6308902869638472,0.2393163527769419
