split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.6748194578761537,0.7039004736244745,0.6195668243642815,0.584192439862543,0.6549595179119376,0.6288032454361054,0.584192439862543,0.6056775083323755,0.2397519878120288
