split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.6606369020877503,0.6798591151693388,0.6126367534003548,0.5650888667183979,0.6602092498798476,0.6246119915046561,0.5650888667183979,0.5933613983354996,0.2263230480980833
