scope,node_size,graph_count,graph_sim,relative_density,deg_dist_mmd,cc_mmd,laplacian_eigen_mmd
node_size,20,50,0.44902561473953684,0.7917980487231562,6.219896126058747,4.548809748397086,6.393976986671622
node_size,40,50,0.40541911565850053,0.8797036690312181,4.304268779707363,3.226747509523199,6.28723963687789
node_size,60,50,0.3818517864731904,0.9986557946240942,1.795716425616517,1.6750937242998394,3.521140641473307
node_size,80,50,0.3577762026481853,1.1546405448833736,0.894281442421957,1.1460118067630805,1.1887648044403174
node_size,100,50,0.3483023120981177,1.2036809618156816,1.9407305186134252,2.073389907221487,1.8530678663022597
node_size,120,50,0.2927292331323409,1.540342728091248,14.281723291293416,12.54983949704941,8.741257137847278
node_size,140,50,0.2649954882699227,1.5841190505512153,19.108790771356052,29.604169495981942,13.82444268076468
node_size,160,50,0.29574757916249733,1.5561856797857152,6.3196675663948385,6.8885200841818,5.740562816720302
node_size,180,50,0.2592603962242089,1.6382175562145815,18.267141419642925,20.154538838354316,22.40289369419877
node_size,200,50,0.23588363964717707,1.749251522531871,5.621380082532272,8.211275739592201,4.700406122631984
summary,all,500,0.3290991368053678,1.3096595556252155,7.875359642363752,9.007839635136436,7.4653752387928405
