split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.6851572734220421,0.7025722882605174,0.6130802779420461,0.3448250378745889,0.8814743613442272,0.7442973360982613,0.3448250378745889,0.47130122976692507,0.26817725312938306
