split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.6778327746497719,0.7064571501490033,0.6206941159077469,0.6110926357018808,0.6303005656401346,0.6231818524380134,0.6110926357018808,0.6170780395888137,0.24143744667641617
