Epoch,Epoch Time,Train Loss,Val Loss,Val auprc,Val auroc,Val f1,Val accuracy,Learning Rate
1,708.1257305042818,0.6581818444351552,0.5135461091995239,0.8365513625361938,0.8477605895637867,0.7797310465796141,0.7682496719160105,9.076281865518155e-05
2,696.7103293631226,0.47748549293102743,0.44610244035720825,0.8972127358409219,0.8970914323516767,0.8094180736520172,0.8134432414698163,9.891006410716841e-05
3,701.1840879507363,0.4220833929136322,0.40796026587486267,0.9165889499414259,0.9173079868275258,0.8388927167348924,0.8369832677165354,9.416958323511148e-05
4,699.1489252801985,0.3830605115502926,0.3965508043766022,0.9219845977637064,0.9238699816068257,0.849401942682829,0.8461286089238845,8.599987840877976e-05
5,705.9559493069537,0.3538419425606801,0.3845626413822174,0.9308360619708422,0.9326294126034601,0.8601591554364778,0.8565862860892388,7.504104060580393e-05
6,605.8911385480314,0.6813097494213205,0.4926099479198456,0.9370211509357046,0.9387753551982289,0.8681340791115045,0.865608595800525,7.216176362307496e-05
7,604.0830945824273,0.6560448351267137,0.47635746002197266,0.9366877676947605,0.938562754442528,0.8676506564462203,0.8668799212598425,6.918789871181441e-05
8,602.4424889539368,0.6389236502349377,0.46774306893348694,0.9353287792001712,0.9379023210463143,0.8659188252090557,0.8651984908136483,6.613213864616377e-05
9,604.8994459430687,0.6231179440884214,0.4597127437591553,0.9366302670884583,0.9386961630649546,0.868385237370907,0.8651574803149606,6.300752573755987e-05
10,602.9089484647848,0.6029092257352252,0.43473535776138306,0.9367177512035246,0.9380112013997932,0.8681466944682938,0.8677411417322834,5.98442554840399e-05
11,606.2734656860121,0.5805259835955344,0.42322370409965515,0.9372226453411014,0.9389794221883891,0.8669760565115611,0.8671669947506562,5.662236727629799e-05
12,597.8496654299088,0.553919092095212,0.4061547517776489,0.9365690022830233,0.9384480514843386,0.8695368025488114,0.8690124671916011,5.3372214948943075e-05
13,596.5756332552992,0.5308599866534535,0.40038931369781494,0.9352630478014948,0.93774995784414,0.8682010100173856,0.8694225721784777,5.010767050041733e-05
14,604.11190675525,0.5031201931991075,0.39159512519836426,0.9335890203031217,0.9373805403168622,0.8704843674064474,0.8688484251968503,4.6842667356278525e-05
15,602.3254860648885,0.4812451133602544,0.3921651244163513,0.933352744385273,0.936805121658633,0.8688124847598147,0.8676181102362205,4.3591140899846406e-05
16,603.359349694103,0.4570863797280349,0.3896777033805847,0.9296993017732331,0.9329186860638227,0.8704916033017526,0.86938156167979,4.036696899449336e-05
17,596.1541710430756,0.4340795473440697,0.3891908824443817,0.9281182811680425,0.9325393825543126,0.8694225721784777,0.8694225721784777,3.71839127514363e-05
18,606.9707238138653,0.41272096469214087,0.39368686079978943,0.9247439022910475,0.9277947871911981,0.8703061931748685,0.8695456036745407,3.405555779583914e-05
19,598.4308675876819,0.3959721740139158,0.3918478786945343,0.9237180816548476,0.9305032402240199,0.8711354981368494,0.8709399606299213,3.09952562819088e-05
20,592.6420605159365,0.37412464483396,0.393341988325119,0.9177536236366196,0.9249838381513678,0.873093969828813,0.8720062335958005,2.8031515197497673e-05
21,602.8091643908992,0.3612338554898375,0.39920568466186523,0.9178989156420563,0.927548912486453,0.8720878044799869,0.8714320866141733,2.5145632985948122e-05
