Epoch,Epoch Time,Train Loss,Val Loss,Val auprc,Val auroc,Val f1,Val accuracy,Learning Rate
1,485.58894154056907,0.6947218400100476,0.6916599869728088,0.55161240922392,0.5223533831301146,0.5004018442536272,0.515625,9.085027779510635e-05
2,468.520261798054,0.648328963226726,0.6031039357185364,0.7255301501287268,0.7471001191666189,0.7163496442572963,0.6795439632545932,9.890649045078359e-05
3,483.22493004146963,0.5882707542276441,0.5827580094337463,0.7485974296948945,0.7715739563468796,0.7297880252882112,0.7020177165354331,9.414538471495657e-05
4,476.7551222657785,0.5721727735982299,0.5704723596572876,0.766555803908767,0.7872465716345369,0.7410764030754373,0.714115813648294,8.596405980243542e-05
5,479.58945194631815,0.5567607657314081,0.562393844127655,0.7838881514880945,0.8022047422239383,0.7514561675145617,0.7235072178477691,7.499637701739743e-05
6,494.1083759749308,0.7899476171324128,0.6688390374183655,0.7269978692377436,0.7516055672712162,0.7057328764486197,0.6865567585301837,7.211550992246914e-05
7,500.8821117244661,0.7159262845390721,0.6822235584259033,0.6958159536135222,0.720083367859148,0.6401703940362087,0.6535843175853019,6.914025231476037e-05
8,489.506549119018,0.7075495010928103,0.6863640546798706,0.6798906867524699,0.7027163106900163,0.6255457580686585,0.6412401574803149,6.608330291259024e-05
9,495.9241982260719,0.7038220175787022,0.6881594657897949,0.6713618539982928,0.694640482414405,0.6115176860080154,0.6342683727034121,6.29577091036113e-05
10,497.83002084400505,0.7015938126727155,0.6891435980796814,0.6681583203157058,0.6902723044863691,0.6210843118138273,0.6334071522309711,5.97768112571608e-05
11,482.84180046990514,0.7001479281406654,0.6898095607757568,0.6641448800265027,0.6861754444647128,0.6635598999772676,0.6358267716535433,5.655418578613463e-05
12,492.69750480074435,0.6991220993430991,0.6902332305908203,0.6622978303142185,0.6846959041255491,0.552405375884504,0.6134760498687664,5.330358720140228e-05
13,497.8515211008489,0.6982827186584473,0.6905468106269836,0.6600687618018244,0.6829159664936849,0.5435586949209552,0.6104412729658792,5.003888940608023e-05
14,500.4574630726129,0.6977953818283583,0.6907602548599243,0.6602320023955031,0.6832420592672539,0.6462195170151377,0.6329150262467191,4.6774026480226814e-05
15,507.24041812028736,0.6972265823891288,0.6909340023994446,0.6610171818214612,0.6835825555031974,0.5972112601946856,0.6232775590551181,4.352293320869511e-05
