split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.6630941287832428,0.6887736420373599,0.6110659373151981,0.5673059158260355,0.6548486080816296,0.6218558872372312,0.5673059158260355,0.593329726387386,0.22300957576737246
