split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.6601800269175012,0.6791767558414774,0.6095690419869899,0.5988988656098733,0.6202447410255463,0.6120845921450151,0.5988988656098733,0.6054199428496723,0.21919327731638358
