split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.6692202046889557,0.6721522396260453,0.6100680070963926,0.7805860399807856,0.43946171762357206,0.5821644114972304,0.7805860399807856,0.6669297553275454,0.2340939670049405
