scope,node_size,graph_count,graph_sim,relative_density,deg_dist_mmd,cc_mmd,laplacian_eigen_mmd
node_size,20,50,0.46998932475214206,1.8209527285186011,0.1686522058813087,0.13508552793778694,0.07992202992614117
node_size,40,50,0.41840253558562457,2.3270051402853276,0.18322941730631426,0.162960983287892,0.08691451413430884
node_size,60,50,0.375893515656032,2.8765256991047443,0.24180261814377668,0.2240357230960961,0.10804539078104813
node_size,80,50,0.32434303097814093,3.6549600141262273,0.25495700222975204,0.2475083041265671,0.13274212038277966
node_size,100,50,0.3130117308353908,3.9042300356210635,0.2920034551732915,0.2813729568584631,0.15700409651519576
node_size,120,50,0.23613371212454914,4.9176832730337505,0.38264246525918866,0.3450032399966316,0.21361619917690233
node_size,140,50,0.212962804918645,5.442402649997274,0.4074972781495072,0.38098860148597824,0.2358055399817398
node_size,160,50,0.2447329577938607,5.145831023575861,0.359789089960852,0.3336638652959034,0.20884644612691927
node_size,180,50,0.21565296955343746,5.642185270911374,0.39792538384160947,0.35865426165544445,0.22481335261156654
node_size,200,50,0.1819313788492651,6.697740762295067,0.4328354888450461,0.407889676247964,0.2652551988573453
summary,all,500,0.2993053961047088,4.242951659746928,0.31213344047906466,0.28771631399887265,0.1712964888493947
