scope,node_size,graph_count,graph_sim,relative_density,deg_dist_mmd,cc_mmd,laplacian_eigen_mmd
node_size,20,50,0.31524162148961626,0.3929195525762039,12.302735917170752,12.227074165093795,10.570175240963875
node_size,40,50,0.2607540096808071,0.38005818525026513,7.620900340330431,9.303231439632494,15.776286883049004
node_size,60,50,0.26047357653777686,0.4181775423703959,10.403065269066323,7.332285479342976,22.031755400072175
node_size,80,50,0.26636215419039183,0.5566174836054611,16.119594047930477,9.842859992108203,19.79714438449888
node_size,100,50,0.2386688397937094,0.4832724827236584,18.065890846791707,8.053254135378353,26.213151849748662
node_size,120,50,0.21700753877104237,0.5975353540300435,17.411573603268092,12.22728181714774,29.977572902193916
node_size,140,50,0.22307727550672332,0.5863397741240722,11.289336514656009,9.451050752381615,31.14369428633327
node_size,160,50,0.22644577120035725,0.6528122602445113,13.559184568903193,8.360490466438394,16.466652353630717
node_size,180,50,0.23230915818702538,0.6138481584055281,10.098588149769828,12.077476085151767,24.304978702362178
node_size,200,50,0.18209219858562528,0.6521481531516125,35.12664693152214,23.784159724738682,45.11116690455253
summary,all,500,0.24224321439430752,0.5333728946481753,15.199751618940894,11.265916405741404,24.13925789074052
