scope,node_size,graph_count,graph_sim,relative_density,deg_dist_mmd,cc_mmd,laplacian_eigen_mmd
node_size,20,50,0.4816477463752896,1.7850235494314781,0.14454627977225742,0.11016758604511923,0.0793484188109157
node_size,40,50,0.42876570940101083,2.2430161220482163,0.16830224439537766,0.15116925623438005,0.08317754347588568
node_size,60,50,0.3853683708900841,2.7720724872771325,0.2243587252630781,0.21145928742780806,0.10859122749628836
node_size,80,50,0.338427420081716,3.4447400351986874,0.2423807496875543,0.23529909139404226,0.13274277003838386
node_size,100,50,0.32216051991299716,3.694538414625115,0.28678365779053583,0.26700575021082873,0.15959121787506692
node_size,120,50,0.24723174816388474,4.709117942516093,0.3645023153278635,0.327720279178463,0.21493847550638723
node_size,140,50,0.2228652070956378,5.155283579874349,0.3899816360965611,0.37026758822703143,0.23475377082087823
node_size,160,50,0.2523395859916973,4.923106954098411,0.3505407909230105,0.3183908915108806,0.21000931652113253
node_size,180,50,0.22427117109062308,5.372018397652237,0.3866611196958518,0.3451925445554642,0.22560110147294865
node_size,200,50,0.19008825158783074,6.231349631541573,0.4207931657509625,0.3878762339814614,0.26384621438577494
summary,all,500,0.3093165730590771,4.033026711426329,0.29788506847030527,0.2724548508765479,0.1712600056403662
