Epoch,Epoch Time,Train Loss,Val Loss,Val auprc,Val auroc,Val f1,Val accuracy,Learning Rate
1,699.1669971314259,0.6562790727068492,0.5217010974884033,0.8422145536551765,0.8504545281313713,0.7834784219299871,0.7602936351706037,9.076281865518155e-05
2,691.454262888059,0.476544204273541,0.4475545883178711,0.8935434600200423,0.8951937812294362,0.8117268678871845,0.812746062992126,9.891006410716841e-05
3,699.6828330378048,0.42234898634768764,0.4084380567073822,0.9166711813547094,0.9170539954589065,0.8381668164365657,0.837516404199475,9.41615222844648e-05
4,693.525744121056,0.3832539528415635,0.3934517204761505,0.9251252919775287,0.9265175815247912,0.8519333040105562,0.84813812335958,8.598794312921012e-05
5,708.5828436422162,0.3538995720859011,0.3951305150985718,0.9306159021394848,0.9328027553466968,0.8570726714431934,0.8568323490813649,7.504104060580393e-05
6,616.1351585839875,0.6810395850947029,0.49399569630622864,0.9362372887448082,0.9374624537021357,0.8622725036891293,0.8622047244094488,7.216176362307496e-05
7,611.9706757566892,0.6542096062710411,0.482150137424469,0.9364586350348567,0.9382593499813632,0.8639809843858858,0.863886154855643,6.918789871181441e-05
8,608.2453584321775,0.6383674395711798,0.46345847845077515,0.934704692940179,0.9373000127855116,0.8661018990645201,0.8632299868766404,6.613213864616377e-05
9,607.308184874244,0.6225082884101492,0.4641522467136383,0.9334452061813792,0.9371397784712503,0.8660027528135373,0.864255249343832,6.300752573755987e-05
10,602.6009610267356,0.605322950411784,0.43768203258514404,0.9352634375809014,0.9380437958767683,0.8656827176781002,0.8663877952755905,5.982739616875198e-05
11,609.2063122931868,0.583736919650906,0.4202342629432678,0.936700756771155,0.9391798126291859,0.8654797230464887,0.8661417322834646,5.660532307354474e-05
12,606.9730082107708,0.5576402765355613,0.41126978397369385,0.9346017784804012,0.937811890714116,0.8644900317827218,0.8653625328083989,5.33550586052084e-05
13,603.5756549309008,0.5346844409641467,0.4035247564315796,0.931601734450169,0.9363298107640015,0.8681949590781384,0.8672490157480315,5.010767050041733e-05
14,603.0098608122207,0.5057255650821485,0.39194154739379883,0.9326689869093767,0.9363788673018969,0.8671697801971215,0.8679051837270341,4.6842667356278525e-05
15,605.086369978264,0.4830901335728796,0.3941625952720642,0.9319442261352142,0.9352115174686718,0.866833860954652,0.8671669947506562,4.3591140899846406e-05
16,605.5858248756267,0.4566453093564824,0.39226844906806946,0.9244516276237914,0.9322793835762115,0.8700219887612998,0.8690944881889764,4.036696899449336e-05
17,606.3510067411698,0.4380636225405492,0.3943556845188141,0.923766392962039,0.9309062916187154,0.8691638413463503,0.8686433727034121,3.71839127514363e-05
18,606.2310549821705,0.4220738360560254,0.39728763699531555,0.9248324922496243,0.9302697103831036,0.8672624685968453,0.8678231627296588,3.405555779583914e-05
19,606.4541148659773,0.40115891210734844,0.39759135246276855,0.9202269197084318,0.9279369112202132,0.868310381792694,0.8690124671916011,3.09952562819088e-05
20,608.2652216381393,0.3801681740111426,0.3956294059753418,0.9207486105291711,0.9289441108322547,0.8709337227224792,0.869504593175853,2.8016069904470017e-05
21,612.7378085670061,0.36448389189807995,0.40259724855422974,0.918707299012731,0.9272537760567026,0.8694159480116075,0.8689714566929134,2.5145632985948122e-05
