split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.6868044815942719,0.7063724959378825,0.5999039030159669,0.2622030077966227,0.9377795851972347,0.8082925162319171,0.2622030077966227,0.39596004687238434,0.27122268827419044
