split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.6836258574131151,0.6991846052072489,0.619363542282673,0.41957654362044117,0.8192539465414618,0.6990273331691702,0.41957654362044117,0.5243955942457339,0.2605377576684122
