split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.6862031807574356,0.7190132464873458,0.6281416321703134,0.5851162103240587,0.6711893230803357,0.6403412996886247,0.5851162103240587,0.6114843991350015,0.257258784405382
