split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.6853024319850066,0.7006004240514365,0.6250184801892371,0.6558770276761631,0.5941439609597398,0.61786410470621,0.6558770276761631,0.636303346417881,0.25049976238636706
