split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.6891193433392718,0.7186305698766777,0.6312832643406269,0.605697816206629,0.6568819549706089,0.6384918007244965,0.605697816206629,0.6216626213592233,0.2629234789999812
