Epoch,Epoch Time,Train Loss,Val Loss,Val auprc,Val auroc,Val f1,Val accuracy,Learning Rate
1,540.5649309772998,0.5960594959502002,0.4978444576263428,0.8627743671939039,0.8596251574600836,0.7614987080103359,0.7728838582677166,9.06749879829124e-05
2,540.6687742387876,0.45822871241516666,0.4283526539802551,0.9077257159070761,0.9056777291559077,0.8296960558685819,0.823982939632546,9.891363197887649e-05
3,536.1214987719432,0.40152004087261234,0.3970071077346802,0.9261868146573795,0.924217938580636,0.8440770452416826,0.8429708005249343,9.41615222844648e-05
4,537.2754352441989,0.3630319991805063,0.38134390115737915,0.9359935215736952,0.9346178237027641,0.8598646074020025,0.8582267060367454,8.599987840877976e-05
5,537.9721909807995,0.33250346356369737,0.3705318570137024,0.9407290587118442,0.9413395516015812,0.869523117889131,0.8673720472440944,7.504104060580393e-05
6,472.30975308502093,0.6497964844107628,0.42035961151123047,0.9456699334509863,0.9457251771614099,0.8764720214407536,0.875246062992126,7.216176362307496e-05
7,469.91774138389155,0.6074638242392163,0.40764522552490234,0.9442339363581712,0.9442614160473743,0.8733667114421785,0.8724163385826772,6.918789871181441e-05
8,469.9232410527766,0.5765626010141874,0.3996020555496216,0.9442839948475807,0.9450912936317354,0.8785601105107057,0.8774196194225722,6.613213864616377e-05
9,473.13074899930507,0.5457796380315957,0.3803063631057739,0.9451865953390964,0.9447140991766176,0.8731078770693466,0.8752050524934383,6.300752573755987e-05
10,469.8624327867292,0.5044166453574833,0.373770534992218,0.9417834465435995,0.9418170724622987,0.8737783322936161,0.8755331364829396,5.98442554840399e-05
11,470.0447791069746,0.4673091567856701,0.37342384457588196,0.9394038504504653,0.9407134349085772,0.8767033327860778,0.8768044619422573,5.662236727629799e-05
12,473.5563647239469,0.4256780534590546,0.36796557903289795,0.9426225121076116,0.9433487673283459,0.876882776686313,0.8766404199475065,5.3372214948943075e-05
13,475.0486255767755,0.3878061169268269,0.37453582882881165,0.9398903911021725,0.9423515512465067,0.8813749899606458,0.8788549868766404,5.0124865747308976e-05
14,470.2975835991092,0.3541863015999919,0.38035622239112854,0.9382795625925742,0.9390182126433405,0.8767473506247165,0.8774196194225722,4.685982851398624e-05
15,474.5983549337834,0.3220997988393432,0.41058871150016785,0.9120191622697223,0.9302247104952835,0.8798746937628017,0.8773375984251969,4.360819472271001e-05
16,471.2090093982406,0.2982271659727159,0.40588659048080444,0.9257101923042363,0.9354259951818702,0.8811244659186199,0.8779117454068242,4.0383842694969255e-05
