scope,node_size,graph_count,graph_sim,relative_density,deg_dist_mmd,cc_mmd,laplacian_eigen_mmd
node_size,20,50,0.29244829932645133,0.33172763108386877,15.60551092217974,16.280682888089125,12.375833695996358
node_size,40,50,0.24090541123462095,0.3004472698701588,10.037687541172103,12.70576284240675,19.409627251120728
node_size,60,50,0.23944747473301362,0.31601174284769107,12.993497399264598,10.842041416097201,27.689195505005646
node_size,80,50,0.24666743227959015,0.4006650766945771,19.972951907150904,16.046990769193425,25.92230444486258
node_size,100,50,0.2195882635033049,0.34840391290172157,21.344981193317604,11.032319158637124,33.08819028014192
node_size,120,50,0.20198682041346808,0.40402122622456693,20.79650926384006,18.044467891126313,38.558552718349624
node_size,140,50,0.2094739818639232,0.4079406220293476,13.134916820622092,12.66331591367844,38.22130391903275
node_size,160,50,0.21423179058892636,0.44390594279038376,14.576205857656642,10.17084449116627,20.558926968435884
node_size,180,50,0.21865137470643323,0.42129040709347465,11.42901371589093,13.674864330651479,30.37822444595994
node_size,200,50,0.17080665758521663,0.42148391474659974,39.81105980649328,26.44306766748931,57.73597368591297
summary,all,500,0.22542075062349484,0.37958977462823895,17.970233442758797,14.790435736853544,30.39381329148184
