Epoch,Epoch Time,Train BCE Loss,Train GS Loss,Train RD Loss,Train Deg MMD,Train Clus MMD,Train Total Loss,Val Pair Loss,Val Topology Loss,Val Loss,Val auprc,Internal Val graph_sim,Internal Val relative_density,Internal Val deg_dist_mmd,Internal Val cc_mmd,Planned Subgraphs,Covered Positive Edges,Total Positive Edges,Positive Edge Coverage Ratio,Mean Positive Edge Reuse,All Subgraph Pairs,Supervised Pairs,BCE Positive Pairs,BCE Target Negative Pairs,BCE Negative Pairs,BCE Negative Ratio,BCE Supervised Fraction,edge_cover_sampling_s,train_forward_backward_s,val_pair_pass_s,val_threshold_s,internal_val_topology_s,peak_gpu_mem_mb,Topology Loss Scale,Learning Rate
11,15077.717353538144,0.6071878642815471,0.5505095542384953,0.2569637795899172,0.0826541077983272,0.37600464377982173,0.9842987191978825,0.5367019176483154,11.793350598411175,12.33005251605949,0.9351378268641646,0.22022535541974408,6.040538596089659,0.2072323432690152,0.3745427927763522,2331,48771,48771,1.0,1.0,1818180,203750,48771,243855,154979,3.177687560230465,0.11206261206261206,504.1163838192588,10077.312856247881,209.42098492989317,2.4313107132911682e-05,4181.127000225242,30133.8466796875,1.0,6e-06
12,15214.484499767888,0.6024974333350109,0.5473949921995415,0.2535620104058549,0.0805733871275854,0.3744536033775202,0.976442630610104,0.5382546782493591,11.975698397284729,12.513953075534088,0.9352605672172414,0.2201561899676794,6.080480475968009,0.20913431207231986,0.37537384634074267,2331,48771,48771,1.0,1.0,1818180,203750,48771,243855,154979,3.177687560230465,0.11206261206261206,511.9146025268128,10140.614400990424,209.76478230208158,2.3881904780864716e-05,4246.453255621251,29814.7587890625,1.0,6e-06
13,15218.770897423849,0.6038300947103443,0.54544254420857,0.24846259540163548,0.07780303157619675,0.3765044666861915,0.9746892763187365,0.5467728972434998,12.022133059245077,12.568905956488576,0.9353253778239249,0.22003597136303288,6.090663320784108,0.20976281503015154,0.3733157097207216,2329,48771,48771,1.0,1.0,1816620,203750,48771,243855,154979,3.177687560230465,0.1121588444473803,474.7317477700999,10182.058030292392,210.88509165402502,2.451101318001747e-05,4245.384885997046,29961.06982421875,1.0,6e-06
14,15272.427837153897,0.59832145765916,0.5423224269768446,0.24574621763157056,0.07683817049506804,0.37417057173183577,0.9663714123917772,0.5383620262145996,11.800975367578873,12.339337393793473,0.9362506309480803,0.22140661187700708,6.042430639590448,0.2067256424008194,0.371405303929743,2331,48771,48771,1.0,1.0,1818180,203750,48771,243855,154979,3.177687560230465,0.11206261206261206,500.5369317033328,10207.168166596675,208.35260154213756,2.570170909166336e-05,4250.549825467169,30269.3427734375,1.0,6e-06
15,15221.918677104171,0.5940780619247277,0.542464248222087,0.2515428054912786,0.0789555861202944,0.37663742549429635,0.9654737603766724,0.5353452563285828,11.7517426663365,12.287087922665084,0.93682387867008,0.22246087116359295,6.031549428563806,0.20712653389665717,0.3740976514861125,2330,48771,48771,1.0,1.0,1817400,203750,48771,243855,154979,3.177687560230465,0.11211070760426983,482.620739176753,10173.016743884305,207.90988054312766,2.4244654923677444e-05,4253.177600132301,29607.978515625,1.0,6e-06
16,15233.246101782192,0.5852062271317409,0.537902541218884,0.24504712835935366,0.07725735495193789,0.3731791513357895,0.9513087979793958,0.5415045619010925,11.663367043066375,12.204871604967467,0.9369771047075335,0.2220530884872253,6.012083881893818,0.20564349862201753,0.37197281087126965,2331,48771,48771,1.0,1.0,1818180,203750,48771,243855,154979,3.177687560230465,0.11206261206261206,489.3798804655671,10190.962476994959,209.36475404398516,2.263905480504036e-05,4237.502567242831,29741.67138671875,1.0,6e-06
17,15132.03008170193,0.5848963175528551,0.5378500012880743,0.24539635978653365,0.0765004083833981,0.37541231203488523,0.9513590844659846,0.5429639220237732,11.705448797519646,12.248412719543419,0.9374692199505746,0.22336899071009944,6.021403043549667,0.20666425989128162,0.3740564579203209,2330,48771,48771,1.0,1.0,1817400,203750,48771,243855,154979,3.177687560230465,0.11211070760426983,496.6135682290187,10097.036905021756,209.80293332319707,2.5027897208929062e-05,4223.035708843265,29472.5791015625,1.0,6e-06
18,15200.452889145352,0.5805241827353388,0.5334259452354243,0.23816307171544185,0.07433532389448436,0.3720722375509565,0.9413577778912409,0.5381001830101013,11.889049746936102,12.427149929946204,0.9380259205165755,0.22338371174894817,6.061710933253839,0.20920014002320975,0.376274118167326,2330,48771,48771,1.0,1.0,1817400,203750,48771,243855,154979,3.177687560230465,0.11211070760426983,486.83900696388446,10177.963136395323,208.8981102379039,2.4399254471063614e-05,4220.8073368771,30071.8564453125,1.0,6e-06
19,15263.078415739816,0.5801927503278327,0.532874061090496,0.24133496400884571,0.07473230996357014,0.36926211481953897,0.9418985665739862,0.544407308101654,12.486710376202915,13.031117684304569,0.9379939520703933,0.22201125078911058,6.190798521632312,0.21382557228638127,0.382435311033733,2330,48771,48771,1.0,1.0,1817400,203750,48771,243855,154979,3.177687560230465,0.11211070760426983,502.89788481907453,10190.601691891672,210.99019781127572,2.3107044398784637e-05,4252.810397419147,29879.5634765625,1.0,6e-06
20,15157.470713598188,0.5704244308880646,0.5296459182898545,0.23771655927320864,0.07372392856701089,0.3712962912407593,0.9295259844775668,0.5439502000808716,12.051607625947518,12.59555782602839,0.9384743017429585,0.22400461229755883,6.097179064880887,0.2107365831419748,0.37895509348913314,2329,48771,48771,1.0,1.0,1816620,203750,48771,243855,154979,3.177687560230465,0.1121588444473803,478.60824826336466,10130.767915004166,208.95052650896832,2.439785748720169e-05,4233.420499203261,29756.21533203125,1.0,6e-06
