split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.6634343504832628,0.6860526436509483,0.6111398580721467,0.5945386690315191,0.6277496395430515,0.6150846744906151,0.5945386690315191,0.6046371801134869,0.22241056623667319
