scope,node_size,graph_count,graph_sim,relative_density,deg_dist_mmd,cc_mmd,laplacian_eigen_mmd
node_size,20,50,0.3945719783751365,0.5114336621385058,16.582849197055783,17.419143466167267,12.155397440175777
node_size,40,50,0.3325712361648534,0.5060557847468051,17.869110452400076,11.654227984128607,15.128257689063224
node_size,60,50,0.3314493161771777,0.5394490164990083,8.259015661993562,5.248519613573034,9.899216189824028
node_size,80,50,0.3203042282615411,0.5856548545912436,1.3487554829060127,1.0787396333116257,2.574285560007552
node_size,100,50,0.31964832990662795,0.5995517146715098,2.2649610040310817,1.228496092832534,3.630252221023116
node_size,120,50,0.28068538755930345,0.7370899066330222,7.266079004209405,5.401059071373603,11.110935914303859
node_size,140,50,0.25365210238985075,0.7339941439023481,8.37359184517623,7.209498883132488,15.25632289774881
node_size,160,50,0.2802725178936991,0.7267630139855171,3.3089926258753453,1.8710945838760942,5.9899210326742445
node_size,180,50,0.24044891365250584,0.7235665608966596,7.529006884882018,4.9364608301008905,17.26043002146323
node_size,200,50,0.23244083290060163,0.7769328365778595,1.5090046707806806,1.3551855155926487,3.063527012393033
summary,all,500,0.29860448432812975,0.6440491494642478,7.431136682931021,5.740242567408879,9.606854597867686
