split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.6760736034075197,0.690533531682398,0.6012714370195151,0.32058530096441634,0.8821028503826389,0.7312262958280658,0.32058530096441634,0.44574599260172626,0.244940234183217
