split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.6840545177804329,0.7155655655652351,0.6239651094027203,0.6173003732032665,0.6306332951310585,0.6257631943664083,0.6173003732032665,0.6215029761904762,0.24795548857001354
