Epoch,Epoch Time,Train Loss,Val Loss,Val auprc,Val auroc,Val f1,Val accuracy,Learning Rate
1,522.6847258959897,0.7100967446277882,0.6387591302942416,0.6864815950496703,0.6967476060298503,0.632210117388734,0.6427985564304461,1.3171552112813489e-05
2,519.6490914372262,0.5582207102200081,0.4964560441614136,0.8588078310963,0.861156159399169,0.7884137931034483,0.7798146325459318,3.7181318111335025e-05
3,519.609464561101,0.4740534451941551,0.4561165644545255,0.8924404600890907,0.8921310272410108,0.8045015270049785,0.808357939632546,6.685401382590222e-05
4,518.4042133400217,0.4350426302204285,0.42388484286745703,0.908617134221256,0.9084602210981929,0.8250226654578422,0.8258694225721784,9.085027779510635e-05
5,521.1844187651295,0.4009834724510538,0.41024301641100036,0.9187983504612357,0.9209715993120917,0.8414470745868692,0.8398540026246719,9.999999981520044e-05
6,329.03384296083823,0.6093073031968541,0.5376160048593687,0.922422985208232,0.9220148109437925,0.6604107458844978,0.7402805118110236,9.99978044125067e-05
7,318.74376863008365,0.5785970999686806,0.5163846379268201,0.9249661353036812,0.9241946918901948,0.695742579404273,0.7599655511811023,9.999129822597492e-05
8,325.60212310915813,0.5715378840212468,0.5373739453907714,0.9228549601630271,0.9223110775845091,0.671098112204201,0.746350065616798,9.998048181656724e-05
9,320.5082033870276,0.5672097567606855,0.5209692756100277,0.9234406839954189,0.9236186139422354,0.6951492731725109,0.7600475721784777,9.996535611687241e-05
10,322.095650653122,0.5552566653048551,0.4913135381743038,0.9246700065197805,0.9235356746214121,0.7500861432439084,0.7917896981627297,9.994592243102535e-05
11,317.0898205039557,0.5392394383196477,0.49308521531307165,0.9238327999006821,0.923720820669056,0.7405714285714285,0.785884186351706,9.992218243459473e-05
12,327.9135085369926,0.5295877409753976,0.49725111133939637,0.9279026918073408,0.9266810719230266,0.7447041272998508,0.7894520997375328,9.989413817443845e-05
13,324.27328954893164,0.5336734715987135,0.4822912315918705,0.9260838271868088,0.9252555765231367,0.7500738843463698,0.7919127296587927,9.986179206852725e-05
14,322.1080193219241,0.5112550253117526,0.4905138558994128,0.9242544181713602,0.9241540110228532,0.7482014388489209,0.7904363517060368,9.982514690573613e-05
15,322.14371021906845,0.4971819933917787,0.4898851423908093,0.9257323050890753,0.9251953591519488,0.7505290614695606,0.7921177821522309,9.978420584560401e-05
16,318.52682834398,0.5139673854465838,0.4979848676309811,0.925787433029482,0.9257291719189803,0.7456301064619956,0.7893290682414699,9.973897241806121e-05
17,326.3387822001241,0.4853290413264875,0.4813848642969695,0.9272806032080234,0.9263971467824155,0.756449796837519,0.7959727690288714,9.968945052312515e-05
18,323.0061480139848,0.4776151552796364,0.4747792693964765,0.9287864933982497,0.9284407532142982,0.7664723032069971,0.8029035433070866,9.963564443056412e-05
19,320.4303439659998,0.48000629742940265,0.45582098202911886,0.924433414754775,0.9269871639989596,0.801701419390633,0.824105971128609,9.957755877952903e-05
20,327.1086600138806,0.45603320250908536,0.522322226892619,0.9260181991641527,0.9254173648774765,0.736568284142071,0.7840387139107612,9.951519857815357e-05
21,319.434192861896,0.45667612759603393,0.49178128370775637,0.9279891406335202,0.9280050837965657,0.765357698289269,0.802001312335958,9.944856920312229e-05
22,325.0141342168208,0.4573521540948638,0.46945437047816324,0.9270575788098697,0.9275057222816685,0.7933201988929544,0.8193077427821522,9.937767639920712e-05
23,325.9612867620308,0.4505644953913159,0.4668439409434013,0.9280916414648658,0.9288412448157038,0.789433962264151,0.8169291338582677,9.930252627877195e-05
24,320.58764734189026,0.4295364480327677,0.4450050459641797,0.924025224034678,0.927731942752258,0.807385918865405,0.8284530839895013,9.922312532124574e-05
25,321.0034579371568,0.4275303378149315,0.4572685683180341,0.9306826788913924,0.9304270384405942,0.8011589326604047,0.8255003280839895,9.913948037256378e-05
26,323.02791022509336,0.42598900019570635,0.45193550137318966,0.9275772717036659,0.92797300733295,0.8095062976923784,0.8300524934383202,9.905159864457743e-05
27,320.57266507088207,0.4127782795716215,0.4641790344255177,0.9295262905771517,0.930817805518477,0.8027894002789401,0.8260334645669292,9.89594877144324e-05
28,322.51096462109126,0.42854654292265576,0.4493843829185944,0.9276091805126943,0.929195391040044,0.813929076719456,0.8328001968503937,9.886315552391538e-05
29,320.64648075401783,0.4006047381295098,0.45116736910005256,0.9280295541665682,0.9306924731952473,0.8112834199990796,0.8318159448818898,9.876261037876928e-05
30,321.1473485121969,0.41872936294034674,0.439507989902196,0.9296198700891108,0.9311476622982107,0.8200890019071837,0.837516404199475,9.865786094797722e-05
31,320.6741748030763,0.3929474941558308,0.4611620878766528,0.9286223358171819,0.9300778570715703,0.824048637694213,0.8397719816272966,9.854891626301496e-05
32,321.14936739206314,0.37909201767157624,0.4327520650281055,0.9277778916309363,0.9313128143756645,0.8283018867924529,0.843257874015748,9.84357857170723e-05
33,320.99625089694746,0.3714906170412346,0.45009754189434326,0.9302776678384705,0.9302935389976434,0.8245954109002389,0.8404281496062992,9.831847906424313e-05
34,321.4262965701055,0.3820950983575097,0.4632783509262903,0.9299689649208307,0.9314059525049696,0.8160314773299172,0.8350967847769029,9.819700641868452e-05
35,319.82518216315657,0.37773185112962016,0.4291203053096148,0.9334496006339668,0.9334387546582099,0.8373142250530785,0.8491633858267716,9.807137825374461e-05
