split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.6715370540653232,0.692635940445046,0.6177742460082791,0.585374866053283,0.6501903952086954,0.6260670249762883,0.585374866053283,0.6050375236312945,0.23606069294648296
