Epoch,Epoch Time,Train BCE Loss,Train GS Loss,Train RD Loss,Train Deg MMD,Train Clus MMD,Train Total Loss,Val Pair Loss,Val Topology Loss,Val Loss,Val auprc,Internal Val graph_sim,Internal Val relative_density,Internal Val deg_dist_mmd,Internal Val cc_mmd,Planned Subgraphs,Covered Positive Edges,Total Positive Edges,Positive Edge Coverage Ratio,Mean Positive Edge Reuse,All Subgraph Pairs,Supervised Pairs,BCE Positive Pairs,BCE Target Negative Pairs,BCE Negative Pairs,BCE Negative Ratio,BCE Supervised Fraction,edge_cover_sampling_s,train_forward_backward_s,val_pair_pass_s,val_threshold_s,internal_val_topology_s,peak_gpu_mem_mb,Topology Loss Scale,Learning Rate
1,8441.968151898589,0.5546536670328333,0.6912290418590971,0.4937992119163909,0.17510650029631475,0.49108101602245186,1.1187215991351636,0.45407143235206604,67.2058105635652,67.65988199591726,0.9206997820628963,0.16924052669555484,13.181641561748956,0.39391746316507203,0.5292074394372325,3122,48771,48771,1.0,1.0,1358070,203750,48771,243855,154979,3.177687560230465,0.1500290853932419,464.4512826652499,4996.630835486809,176.3482288629748,3.8694124668836594e-05,2254.908215494361,26345.40625,1.0,6e-06
2,8465.274705360178,0.5788541198979579,0.6158574353915465,0.3251708556828655,0.1032393696520437,0.41660827234110565,1.0187082505527787,0.445130318403244,44.29202361227949,44.73715393068274,0.9297857002874972,0.18275446327763978,10.874300470421831,0.36157785604291626,0.5062439662831766,3122,48771,48771,1.0,1.0,1358070,203750,48771,243855,154979,3.177687560230465,0.1500290853932419,464.95338788081426,5001.741657416802,176.4908488546498,5.346164107322693e-05,2255.5522784031928,26168.01806640625,1.0,6e-06
3,8427.32120803278,0.5766825728211462,0.5877675157334993,0.28700352180336913,0.08845265523157476,0.3909872459212519,0.9834687695303217,0.4599924087524414,32.34940071361241,32.80939312236485,0.9291791876383734,0.19131448717628263,9.425499801081692,0.3258556825761831,0.48274218416836456,3123,48771,48771,1.0,1.0,1358505,203750,48771,243855,154979,3.177687560230465,0.14998104534028214,461.81978570402134,4997.157946271822,175.42931023286656,4.0362123399972916e-05,2254.534551563207,26711.67724609375,1.0,6e-06
4,8442.215705220122,0.5622941472886008,0.5729994577869639,0.2674276640127302,0.08116321191287071,0.3851127860717065,0.9531278025726198,0.46329569816589355,30.37209987132722,30.835395569493112,0.9298110858132718,0.1939212245921867,9.161030345366692,0.3173153080579939,0.47525113085060805,3124,48771,48771,1.0,1.0,1358940,203750,48771,243855,154979,3.177687560230465,0.14993303604279806,479.2875113886548,4994.103849712526,176.49115926399827,4.6620145440101624e-05,2242.9517008690163,26058.64892578125,1.0,6e-06
5,8475.1063795113,0.5625237029584819,0.5636507947422402,0.2564776177200612,0.0766265517465589,0.3816809176482861,0.9439625261248913,0.46943700313568115,26.91830943691534,27.38774644005102,0.9299210106601301,0.19659233309871355,8.677034559437937,0.3036871046833193,0.46651237156929815,3124,48771,48771,1.0,1.0,1358940,203750,48771,243855,154979,3.177687560230465,0.14993303604279806,486.3864559729118,5001.47789431503,176.815741261933,4.323292523622513e-05,2250.8258647820912,26161.80908203125,1.0,6e-06
6,8438.375447159167,0.5660874517527188,0.5545099921972895,0.2460704832172835,0.07373171819614845,0.37847602218580306,0.9387288243055496,0.46699655055999756,25.34163868663513,25.808635237195126,0.9315678596567407,0.20002192429485346,8.4457668925443,0.2972809453667883,0.4620276012289641,3124,48771,48771,1.0,1.0,1358940,203750,48771,243855,154979,3.177687560230465,0.14993303604279806,461.40096339792944,5000.723049665685,176.87292512319982,5.2799005061388016e-05,2243.0023914868943,26698.3984375,1.0,6e-06
7,8430.443913931027,0.5532905135025622,0.5502375885533889,0.2482624074619391,0.07380014255007884,0.37760770038242947,0.925302926201501,0.4711656868457794,25.30061896825159,25.77178465509737,0.9315284937420272,0.20020836021426328,8.439704610589317,0.29508529085046903,0.4619132595215774,3121,48771,48771,1.0,1.0,1357635,203750,48771,243855,154979,3.177687560230465,0.15007715623124035,463.84822620556224,4995.5194996949285,177.60049355542287,4.297913983464241e-05,2245.113912107423,26667.29833984375,1.0,6e-06
8,8467.32269356912,0.5504193131351471,0.5461038558530807,0.24348603564881519,0.07185302543640136,0.37909111946105956,0.9187659976387024,0.4762927293777466,23.635081824928825,24.111374554306572,0.9321169353221472,0.2018854091064986,8.187151388453062,0.2863976503090665,0.4531118955032693,3125,48771,48771,1.0,1.0,1359375,203750,48771,243855,154979,3.177687560230465,0.14988505747126438,501.1172294720309,4985.953139998019,175.0433696382679,5.118269473314285e-05,2245.8036069059744,26551.56787109375,1.0,6e-06
9,8426.239072473254,0.5563173059551829,0.5403684390075993,0.2352840588558653,0.06873195243118438,0.37143544249148314,0.9173491934038224,0.47578561305999756,23.072084674863238,23.547870287923235,0.9323096087396381,0.20216269168658874,8.099742282970377,0.28344063833642485,0.4498153542282884,3123,48771,48771,1.0,1.0,1358505,203750,48771,243855,154979,3.177687560230465,0.14998104534028214,457.9899203297682,4995.998767931713,176.98627505730838,3.864523023366928e-05,2251.412618584931,26173.38818359375,1.0,6e-06
10,8477.352666129824,0.5487440046893047,0.5380492270259771,0.23263249118041987,0.0679122518821931,0.3763167209070002,0.9083801978723559,0.4767165184020996,22.394212960725124,22.870929479127224,0.9338205488767097,0.20525800455805523,7.993115230326116,0.2806696106479348,0.4487035976310986,3126,48771,48771,1.0,1.0,1359810,203750,48771,243855,154979,3.177687560230465,0.1498371095961936,491.52044160699006,5010.212045164197,177.35655961511657,3.158301115036011e-05,2245.504020188004,26377.21875,1.0,6e-06
