split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.6699962756979237,0.6923376506567044,0.6166099940863394,0.5904740790008499,0.642759436578062,0.6231720157547869,0.5904740790008499,0.606382575038895,0.23355222650720542
