scope,node_size,graph_count,graph_sim,relative_density,deg_dist_mmd,cc_mmd,laplacian_eigen_mmd
node_size,20,50,0.36670270157047574,0.43949269759563053,23.600657664133738,22.074005675525402,14.847950471036045
node_size,40,50,0.303240134243935,0.40391563824781046,27.560156480350056,17.848176824870244,22.814426373166267
node_size,60,50,0.3089890260323013,0.4246527857178488,13.924068766881602,8.353105290184478,15.830832214333523
node_size,80,50,0.3019338781533507,0.44628322904381856,2.619646500453438,2.1021789540889158,4.366031923368745
node_size,100,50,0.30024445005258665,0.4515999842484342,4.8092463082012955,2.8764936513153008,6.425411343446238
node_size,120,50,0.2688739200678858,0.5352770781699339,17.510914859077282,12.242069751934071,20.040811879274727
node_size,140,50,0.24205155156965902,0.5207744357161829,22.251061881107383,19.576543521031564,27.49992148111769
node_size,160,50,0.26703363688972437,0.5208943066808027,8.49370126429823,4.5207532345801935,11.355841155708637
node_size,180,50,0.225686261692372,0.5017173415790537,21.305886145158816,10.967831681746992,34.758799444141644
node_size,200,50,0.2230363690239477,0.5356296091509708,4.502405191222512,2.905261952481176,6.128895637059972
summary,all,500,0.28077919292962383,0.47802371061504856,14.657774506088435,10.346642053775835,16.40689219226535
