split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.6850618411610773,0.7049611429242664,0.6073883796570076,0.30177733436795623,0.9131576028688676,0.7766260935717003,0.30177733436795623,0.43465765454110006,0.27159513103845684
