Epoch,Epoch Time,Train BCE Loss,Train GS Loss,Train RD Loss,Train Deg MMD,Train Clus MMD,Train Total Loss,Val Loss,Val auprc,Internal Val graph_sim,Internal Val relative_density,Internal Val deg_dist_mmd,Internal Val cc_mmd,Learning Rate
1,939.2164781410247,0.46996605056338014,0.6579955554101615,0.39471670349320503,0.05139118749648333,0.4057723544538021,0.9464615372940898,0.6580271391965585,0.9305604966201363,0.23173562804930858,0.8413636838453871,0.13068733454743509,0.015936166786255646,6e-06
2,988.2364095491357,0.4422290588729083,0.6482487041968852,2.6452512559023003,0.03554145973175764,0.3749834569171071,1.9210578913800418,0.7765650628745713,0.9274224215704765,0.20473515138024928,0.615022554029572,0.19936663256257425,0.007901680872927308,6e-06
3,959.9952873641159,0.4854532174067571,0.6430363188963384,0.762702712909066,0.044706988893449304,0.2185689752921462,1.0932235304266216,1.153486606525624,0.9148234938845998,0.1615384894340865,0.41782894494561273,0.27421689183871334,0.0051109539451776875,6e-06
4,970.9979496581946,0.5125055418349802,0.6682847709162161,0.39703393201719406,0.05233499798923731,0.17194968294352295,0.9587131767533721,0.9970598886488616,0.9170142401947904,0.23441121953404936,0.7436352032485052,0.17227574949991387,0.013446842889129895,6e-06
5,986.9685234229546,0.5482189915841444,0.6734854763839394,0.4961709617931621,0.06058801263570786,0.16105941236019133,1.0404629374854266,1.0160730149880481,0.9139751553330865,0.2283336908281138,0.6334267546235288,0.18332148457018027,0.014160783900267093,6e-06
