split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.6885102927892066,0.7176811013953068,0.6254435245416913,0.6325980120459668,0.618285334023439,0.6237930406267079,0.6325980120459668,0.6281646730755118,0.2509092723699396
