split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.6860956369227906,0.7127970531460506,0.6269589000591366,0.5830469644902635,0.6708935635328478,0.6393176937725376,0.5830469644902635,0.609887136672851,0.2549245777606795
