split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.6665846908749702,0.6872068487228161,0.6128769958604376,0.6137161438125854,0.6120374135827572,0.6128103899937276,0.6137161438125854,0.6132629324668611,0.22575389046277403
