Epoch,Epoch Time,Train Loss,Val Loss,Val auprc,Val auroc,Val f1,Val accuracy,Learning Rate
1,514.4411741737276,0.6333101644121074,0.48918068408966064,0.8685674561910434,0.8650450236020676,0.7736207989854154,0.780388779527559,9.06749879829124e-05
2,512.2503061369061,0.47064839737040215,0.44111111760139465,0.8996292328887622,0.8970989368179442,0.8176586582961085,0.8141814304461942,9.891363197887649e-05
3,517.1988660981879,0.4248385105483931,0.4108423888683319,0.9171149676204614,0.9154185263710679,0.8306069916133854,0.8326771653543307,9.416958323511148e-05
4,516.5791851719841,0.38828175235539675,0.39433395862579346,0.9268639252617901,0.9254391954404867,0.8487998413013291,0.8437089895013123,8.599987840877976e-05
5,517.1467280071229,0.36107000508093334,0.3838682770729065,0.9334505597650512,0.9327834980318689,0.8566780543354482,0.8554790026246719,7.504104060580393e-05
6,516.7247799793258,0.6929063387607274,0.4972558617591858,0.9388288013427843,0.9377000872852512,0.8653001464128843,0.8641732283464567,7.216176362307496e-05
7,508.7984195854515,0.6739605518548112,0.48356640338897705,0.938566656597164,0.9394428725953206,0.867226481684313,0.8657726377952756,6.918789871181441e-05
8,507.0867204302922,0.6571518623123044,0.46786537766456604,0.9369434364332976,0.9374932082225673,0.8627771199934675,0.8621637139107612,6.613213864616377e-05
9,509.6703324066475,0.6451616822496841,0.47432100772857666,0.9330843289023558,0.935347805438084,0.8577889447236181,0.8607283464566929,6.300752573755987e-05
10,515.0227303951979,0.6242297196466672,0.42792144417762756,0.9350912560132001,0.935971177333027,0.8596813214315508,0.8620406824146981,5.982739616875198e-05
11,508.39013582095504,0.6075090815754314,0.4253334701061249,0.9350785175560671,0.9367068605790252,0.8613549776378996,0.8626968503937008,5.662236727629799e-05
12,510.67541212774813,0.5868883812113812,0.41688770055770874,0.9373212693033333,0.9376330146463567,0.866786973997211,0.8667979002624672,5.3372214948943075e-05
13,509.81633369158953,0.5618092807499986,0.3926521837711334,0.9398807463830084,0.9390941520563634,0.8674379068706721,0.868889435695538,5.010767050041733e-05
14,507.20119338762015,0.537364611029625,0.39153188467025757,0.9351210838181125,0.9364155789759636,0.8663249532178017,0.865239501312336,4.6842667356278525e-05
15,508.1254609208554,0.5115098400727699,0.3939305245876312,0.9322698680480547,0.9341851143613721,0.8599850162324149,0.8620406824146981,4.360819472271001e-05
16,509.3377194935456,0.48436576665232056,0.39114731550216675,0.9340271822040745,0.9337723518980463,0.8586590296495957,0.8623687664041995,4.0383842694969255e-05
17,506.6438650516793,0.457874868986638,0.3857830762863159,0.9331578536593131,0.9348586561865612,0.8623868588669125,0.8653215223097113,3.720053431076254e-05
18,507.83628467749804,0.438609712355231,0.39130619168281555,0.9231203008412436,0.929317077087418,0.8619063379116333,0.8631069553805775,3.407185627141924e-05
19,484.8539165733382,0.42458482861126723,0.3955973982810974,0.9204199948075822,0.9268382990688239,0.861835907098677,0.8616715879265092,3.101116211010232e-05
20,482.8969401177019,0.3971677561731715,0.39707085490226746,0.9242991283035912,0.9277998630493772,0.8639986715376952,0.8656496062992126,2.8031515197497673e-05
21,483.3506953623146,0.3801244711013217,0.3987450897693634,0.9267512810219964,0.929399125021616,0.8683960902379676,0.869135498687664,2.5145632985948122e-05
22,485.60988384019583,0.36713273474260383,0.4063224196434021,0.922567488639715,0.9268647816609009,0.8636495865020987,0.8654445538057742,2.2365832730003897e-05
23,481.73357387725264,0.35507095887472756,0.4063604176044464,0.9244708332784746,0.9277270283527885,0.8640825153884545,0.865977690288714,1.970397891506022e-05
